CMUN,POPULATION_2020,POPULATION_DENSITY_KM2_2020,AGE_AVERAGE_2020,AGE_PERC_POP_BELOW_18_2020,AGE_PERC_POP_ABOVE_65_2020,HOUSING_AVERAGE_HOUSEHOLD_SIZE_2020,HOUSING_PERC_SINGLEPERSON_HOUSEHOLD_2020,NATIONALITY_PERC_SPANISH_2020,NATIONALITY_PERC_NONSPANISH_2020
47096,141,8.888628436703314,56.7,2.8,36.9,2.39,39,90.1,9.900000000000006
47097,349,11.154338204664295,53.1,10,35,2.51,27.3,97.1,2.9000000000000057
47098,642,10.073640209573677,49.4,10.8,25.6,2.2,33.9,97.2,2.799999999999997
47099,157,8.245762313468632,57,3.8,38.2,2.18,41.7,99.4,0.5999999999999943
47100,117,5.206357476380317,63.1,2.6,53,1.72,50,99.2,0.7999999999999972
47101,1963,15.594023650903276,48.8,13.6,28.2,2.38,27.8,92.5,7.5
47102,277,7.750415761879109,55.2,6.1,37.9,2.37,33.3,99.3,0.7000000000000028
47103,314,10.720513389103926,50.7,8.6,25.8,2.2,35,90.1,9.900000000000006
47104,3526,27.30170401794891,45.7,14.6,21.7,2.39,30.8,89.9,10.099999999999994
47105,185,7.456572985379909,51.5,7,29.7,2.28,33.3,98.4,1.5999999999999943
47106,51,3.1685972572769607,61.1,5.9,47.1,2.13,33.3,83,17
47109,174,5.41005718315035,51.8,6.3,29.3,1.89,48.9,96.6,3.4000000000000057
47110,487,10.892706302249275,52.8,8.8,32.9,2.2,34.8,99.4,0.5999999999999943
47111,1117,19.707520484034028,47.6,11.9,24.3,2.41,30.4,98,2
47112,3315,108.117064044989,45.1,15.5,20.5,2.6,23.1,90.1,9.900000000000006
47113,155,2.9897613947661825,57.1,5.2,40,2.12,30.1,92.9,7.099999999999994
47114,5006,65.87361355469555,44.9,16.6,21.3,2.43,32.2,90.1,9.900000000000006
47115,329,4.976244525494217,53.7,7.6,32.5,2.33,36.2,97.3,2.700000000000003
47116,437,7.834913284331284,52.8,9.4,31.4,2.48,33.5,98.4,1.5999999999999943
47117,324,10.828435155457365,49.8,10.5,28.7,2.4,31.1,96.5,3.5
47118,171,8.051188497819329,54.2,9.4,37.4,2.28,42.7,90.7,9.299999999999997
47119,93,3.9778579423223372,60.2,4.3,47.3,1.72,55.6,95.7,4.299999999999997
47121,610,12.092922255111606,54,7.2,36.4,2.22,33.5,91.2,8.799999999999997
47122,2367,36.80328413637509,48.1,13.6,27.4,2.35,30.2,95.8,4.200000000000003
47123,537,15.32604256276612,47.3,14.2,25,2.45,32.4,97.8,2.200000000000003
47124,482,17.263029973136735,50.1,11.6,34.2,2.27,34.9,90.9,9.099999999999994
47125,46,2.249812072620204,59.3,0,37,1.92,58.3,100,0
47126,42,3.88348849678121,56.6,4.8,40.5,2.47,41.2,100,0
47127,162,5.778610020818285,49.7,13,30.9,2.49,33.9,91.9,8.099999999999994
47128,57,3.910979494446689,51,7,24.6,2.38,41.7,86,14
47129,1019,18.500865528093357,48.5,13.1,26.5,2.54,29.7,94.6,5.400000000000006
47130,105,3.263805250836101,54.2,6.7,34.3,2.19,37.5,99.1,0.9000000000000057
47131,169,6.1230133828277795,60,6.5,47.3,2.09,34.6,98.2,1.7999999999999972
47132,48,2.2686957299547506,58.1,12.5,47.9,2.4,35,98,2
47133,3878,134.48159436774168,37,25.8,8.3,2.84,18.6,98.6,1.4000000000000057
47134,160,7.0573377866391676,56.6,3.1,36.9,2.16,43.2,95.6,4.400000000000006
47135,89,10.077855586234243,56.2,11.2,39.3,2.97,30,100,0
47137,29,2.526944685772509,62.7,3.5,51.7,2.23,38.5,100,0
47138,216,8.456149693156863,54.5,3.2,31,2.3,35.1,98.1,1.9000000000000057
47139,1206,13.348212274785068,48.7,9.9,25,2.29,34.2,87.6,12.400000000000006
47140,101,6.386663545655906,62.5,5,50.5,2.1,37.5,94.7,5.299999999999997
47141,110,4.187731135735585,58.3,0.9,41.8,2.2,40,100,0
47142,122,3.4416585271018043,60.6,2.5,47.5,1.94,42.9,95.1,4.900000000000006
47143,109,4.385896591175238,61.1,3.7,53.2,2.02,31.5,93.6,6.400000000000006
47144,80,1.3762836291718918,51.4,5,23.8,2.16,43.2,92.5,7.5
47145,653,11.783811674584232,53.1,10.3,35.7,2.15,38.8,97.4,2.5999999999999943
47146,347,46.67643639562101,43.3,17.3,18.4,2.5,23.7,96,4
47147,108,4.344894216508413,54.1,5.6,37,2.3,40.4,100,0
47148,464,10.477505326402028,51.9,9.7,32.8,2.36,31,96.5,3.5
47149,48,4.499170649605309,53.5,10.4,29.2,2.18,54.6,100,0
47150,307,7.363495841442344,53.7,11.7,36.8,2.12,44.8,88.1,11.900000000000006
47151,24,2.2576210471186955,57,0,25,2,25,100,0
47152,72,2.8833935129671797,55.4,4.2,37.5,2.06,45.7,100,0
47153,110,2.038448319615791,60.9,6.4,49.1,2,49.1,95.5,4.5
47154,184,7.626299239606717,53.7,8.7,37,1.94,45.3,94.5,5.5
47155,4524,320.56802061427504,38.7,21,10.4,2.56,24.3,95.8,4.200000000000003
47156,162,4.282555973874791,53,12.4,40.1,2.28,33.8,99.4,0.5999999999999943
47157,592,30.1426778030128,48.9,11.5,28.6,2.16,38,93.4,6.599999999999994
47158,1064,16.173887358597064,46.8,13.6,24.2,2.43,33.9,87.5,12.5
47159,1112,46.048106121789004,46.2,14.9,23.8,2.62,22.2,86.6,13.400000000000006
47160,423,6.913487833783034,55.1,8.5,36.9,2.16,38.3,98.1,1.9000000000000057
47161,5319,125.76062285600355,40.9,21.6,14.4,2.88,20.4,97.1,2.9000000000000057
47162,71,1.8814977454976722,49.1,11.3,35.2,2.15,48.5,100,0
47163,285,6.033563778470859,57,3.9,39,2.05,46,99.7,0.29999999999999716
47164,396,6.445337392885133,48.5,8.8,24.8,2.51,34.8,88.4,11.599999999999994
47165,8718,61.63339654894904,44.6,15.7,20.3,2.5,26.5,91.7,8.299999999999997
47166,269,9.85445682141437,51.2,7.4,25.3,2.4,36.6,94.4,5.599999999999994
47167,243,4.066137382408488,58.9,3.3,41.2,2.01,40.5,98.8,1.2000000000000028
47168,36,4.951996586412739,53.1,2.8,25,2.4,53.3,88.9,11.099999999999994
47169,66,2.7999786737177166,65.5,3,51.5,2.13,35.5,98.5,1.5
47170,45,1.4936970433472032,55.9,4.4,42.2,2.25,45,100,0
47171,389,5.894676338034975,54.9,5.1,35.7,2.17,36.9,99,1
47172,168,3.315273602090503,50.5,13.7,32.7,2.58,27.7,94.6,5.400000000000006
47173,1134,43.185040256280736,46.5,14.3,22.9,2.05,42.9,92.8,7.200000000000003
47174,310,8.210955809155267,49.9,11,26.5,1.87,45.2,99,1
47175,8633,142.86874235330401,42.9,18,17.2,2.5,27.4,94.9,5.099999999999994
47176,186,5.17288288456607,60.1,4.8,46.8,1.88,46.5,93.5,6.5
47177,110,5.887999039224481,59.2,6.4,46.4,2.34,34,95.4,4.599999999999994
47178,191,4.340251158825987,54.9,8.9,36.7,2.25,43.5,93.7,6.299999999999997
47179,436,9.37608559879312,51.9,10.1,31.7,2.44,35.8,88.1,11.900000000000006
47180,64,4.37360970782209,60.6,4.7,43.8,2.06,48.4,100,0
47181,194,4.617420064238181,51.2,6.7,28.9,2.52,27.3,88.1,11.900000000000006
47182,1610,44.442344919242046,45.4,14.3,19.8,2.57,25.1,95,5
47183,141,4.577105977917494,62.2,2.8,48.9,2.07,36.8,94.2,5.799999999999997
47184,664,15.350438177245104,47.8,12.7,26.4,2.23,33.6,95.3,4.700000000000003
47185,91,4.278802046889269,55.6,3.3,37.4,1.98,41.3,93.2,6.799999999999997
47186,295390,1498.9517293798697,47.3,14.5,26.6,2.33,31.7,94.4,5.599999999999994
47187,85,2.7119951775888196,57.6,3.5,41.2,2.13,45,80,20
47188,96,5.495648993253997,61.6,4.2,49,2.09,34.8,95.8,4.200000000000003
47189,171,7.438262838810581,51,8.2,27.5,3,14,99.4,0.5999999999999943
47190,115,5.77230859628118,49.8,16.5,28.7,2.74,16.7,100,0
47191,120,5.307472664518223,56.2,5,38.3,1.88,53.1,100,0
47192,98,6.0547514206358235,56.8,4.1,41.8,2.18,37.8,98,2
47193,2124,118.32390976494747,42.4,18.7,14.7,2.53,27.3,97.5,2.5
47194,350,30.994717596648155,51.2,10.3,28,2.4,31.5,93.7,6.299999999999997
47195,471,9.244158950892215,49.3,10.2,27.8,2.31,35.3,96.5,3.5
47196,26,1.5334127575994903,63.9,0,42.3,1.73,46.7,100,0
47197,1044,15.57270287167858,47.5,12.8,25,2.57,31,92.9,7.099999999999994
47198,73,4.191451438951374,56.9,6.9,37,2.15,38.2,91.7,8.299999999999997
47199,81,3.3666574435264804,57.1,1.2,39.5,1.93,45.2,91.4,8.599999999999994
47200,75,4.7148664425471924,57.9,2.7,41.3,2.14,34.3,97.3,2.700000000000003
47203,62,2.9981060156936032,57.9,1.6,38.7,1.68,48.7,88.5,11.5
47204,268,25.842138889863644,57.4,6.3,45.5,2.08,39.5,91.4,8.599999999999994
47205,453,7.4985335173038035,48.3,14.4,28.5,2.53,34.1,81.8,18.200000000000003
47206,87,3.324972992397875,59.3,5.8,46,1.89,43.5,98.8,1.2000000000000028
47207,248,6.631738152605729,53.7,5.7,33.9,2.19,37.2,88.3,11.700000000000003
47208,63,5.1356927815843045,53.8,9.5,42.9,2.03,48.4,90.5,9.5
47209,35,1.9092366736858901,54.6,2.9,28.6,1.84,52.6,100,0
47210,388,9.092478589271787,53,9,33.5,2.59,30,90.9,9.099999999999994
47211,45,3.1797138084463357,56.7,6.7,40,2.37,26.3,97.8,2.200000000000003
47212,360,3.580749783769319,51.6,7.8,30.3,2.43,36.5,96.8,3.200000000000003
47213,109,4.970847741845369,54.4,2.8,33.9,2.02,44.4,93.6,6.400000000000006
47214,1510,21.585540969586987,50.9,9.5,29.6,2.29,33.4,93.1,6.900000000000006
47215,49,2.6869382379633713,62.9,2,49,1.75,60.7,93.9,6.099999999999994
47216,123,10.069980499270367,50.5,8.1,28.5,2.37,26.9,95.1,4.900000000000006
47217,2828,62.029011071088355,38,24.7,11.4,2.52,28.6,96.8,3.200000000000003
47218,1221,32.80609135989019,46.6,14.3,22.1,2.32,31.9,95.5,4.5
47219,55,4.82894959307474,46.3,20,25.5,2.89,26.3,89.7,10.299999999999997
47220,177,5.074894498285878,57.6,7.3,40.1,2.36,26.7,91.6,8.400000000000006
47221,108,5.640853490053718,55.6,5.6,29.6,2.4,42.2,100,0
47222,89,5.87818872738667,52.9,4.5,22.5,2.54,28.6,98.9,1.0999999999999943
47223,156,4.31351766879224,53.1,9.6,28.2,2.08,41.3,96.7,3.299999999999997
47224,104,7.744430475583941,48.5,11.5,26.9,2.21,42.6,99,1
47225,72,5.093815069317419,59.3,1.4,41.7,1.8,47.5,100,0
47226,163,3.61860058571268,50.3,9.8,28.2,2.17,42.7,99.4,0.5999999999999943
47227,51,2.3409889997218207,54.4,5.9,29.4,2.22,47.8,96.1,3.9000000000000057
47228,519,8.9357466390978,46,15.4,23.1,2.46,31.8,94,6
47229,187,5.191530805799987,60.3,2.7,46,1.87,47,98.7,1.2999999999999972
47230,308,8.082186337474331,52.2,10.4,34.1,2.48,26.6,99,1
47231,6231,309.5566595558148,37.1,25.4,7.4,2.62,25.5,96.3,3.700000000000003
47232,121,5.054358448304681,50.9,9.9,29.8,2.2,45.5,92.4,7.599999999999994
48001,7557,209.51156832464372,43.7,18.6,20.9,2.48,25,94.7,5.299999999999997
48002,9396,579.5369841795061,44.9,15.7,19.1,2.46,25.9,97,3
48003,19409,329.552982053937,43.7,18,20.1,2.49,26.1,89.7,10.299999999999997
48004,413,31.567828812551078,45,17.4,20.8,2.75,21.3,96.4,3.5999999999999943
48005,157,57.67327128719256,40.6,21.7,12.7,2.75,22.8,94.4,5.599999999999994
48006,402,113.33939875773613,43.3,19.4,19.4,2.59,25.8,91.5,8.5
48007,423,17.382367880994888,46.5,13.7,20.6,2.35,35.6,95,5
48008,677,18.383454400725448,48.1,14,23.9,2.4,31.9,97.3,2.700000000000003
48009,991,43.63047188707618,44.1,18.1,19.2,2.75,21.9,96.6,3.4000000000000057
48010,575,39.29062908534596,46.1,14.4,19.3,2.6,28.1,96.5,3.5
48011,12030,739.6970908518941,43.9,17.1,18.4,2.51,24.7,94.6,5.400000000000006
48012,2776,167.12179835358333,43.2,18.4,18.3,2.17,40.9,95,5
48013,100385,4013.827610778922,45.7,15.6,23.1,2.35,28.6,91.6,8.400000000000006
48014,1484,191.42407262052743,44.8,15.7,20.1,2.63,28,95.6,4.400000000000006
48015,40419,5759.545073895185,48.1,13.7,27.2,2.29,29.8,92.7,7.299999999999997
48016,7251,829.1763681461739,42.1,20.2,17.6,2.64,22.5,96.6,3.4000000000000057
48017,16708,493.58147415664945,45.4,16.2,23.1,2.3,33.3,91.7,8.299999999999997
48018,1226,63.78060844147565,44.4,18.4,22.6,2.77,21.5,85.8,14.200000000000003
48019,4453,149.46221177879443,44,19.2,21,2.52,24.6,91.6,8.400000000000006
48020,343174,8293.00899851588,46.6,14.1,24.1,2.32,32.2,90.1,9.900000000000006
48021,1610,79.517658900113,47.1,15.8,26.7,2.31,32.6,94.7,5.299999999999997
48022,2661,19.290992799788363,48.3,12.5,26.2,2.35,36.8,94,6
48023,742,60.05973773988041,44.8,18.1,22,2.6,27.4,94.9,5.099999999999994
48024,1249,18.56964319726732,45.2,17.5,21.5,2.47,32.6,95.4,4.599999999999994
48025,1089,22.825032223029325,45.9,17.1,22,2.52,28.7,97.2,2.799999999999997
48026,1472,23.570971636415447,44.1,17.9,18.5,2.52,30.1,96.8,3.200000000000003
48027,29732,2770.0132529070793,43.4,17.6,18.9,2.52,26.6,91.7,8.299999999999997
48028,821,57.596753015006016,49.3,12.6,27.8,1.96,50.4,94.3,5.700000000000003
48029,11669,3562.7251711752633,40.3,22.6,15,2.62,20.9,96.9,3.0999999999999943
48030,790,44.24795118328397,45,15.2,22.4,2.57,25.4,87.3,12.700000000000003
48031,344,190.73533345666448,52.3,11.3,33.1,1.8,57.6,95.9,4.099999999999994
48032,7285,196.7141320169383,44.7,17.5,22.2,2.51,28,93,7
48033,262,24.86794118205717,48.3,13.4,29.4,2.34,34.8,94.3,5.700000000000003
48034,15758,2433.707528099158,46.7,15.2,25.5,2.38,26.6,92.6,7.400000000000006
48035,547,97.13136986542405,42.2,21.8,17.6,2.48,29,95.6,4.400000000000006
48036,29265,928.9639654534329,45.8,15,22.6,2.42,25.2,95.6,4.400000000000006
48037,825,18.557947116037393,46.8,16.1,24,2.24,40,98,2
48038,1338,87.36301440318758,46,14.3,20.7,2.82,19.8,97.3,2.700000000000003
48039,329,45.98061690730387,43.2,20.4,17.3,3.02,17.4,99.1,0.9000000000000057
48040,1636,94.52944510275016,43.9,18.9,20.7,2.77,21.4,97.3,2.700000000000003
48041,843,62.16923481970151,46,13.8,22.4,2.42,34.4,94.9,5.099999999999994
48042,1690,40.922589034548295,46,15.7,21,2.52,28.2,96,4
48043,6002,586.0596536944906,44.1,17.6,18.9,2.44,31.2,95.5,4.5
48044,76663,6449.6668592123715,46.5,15.1,26.1,2.55,25.8,93.4,6.599999999999994
48045,6666,160.58006708642128,44.2,17.6,19.7,2.39,28.5,93,7
48046,16916,1980.653443438165,44.6,17.8,22.9,2.46,28.7,88.6,11.400000000000006
48047,200,32.805409306786565,42,19,17,2.67,29.3,93.5,6.5
48048,674,43.454112418898134,49,11.4,23.3,2.05,43.8,96.1,3.9000000000000057
48049,745,32.375653413619006,44.3,22.3,22.8,2.64,31.2,94.7,5.299999999999997
48050,223,51.04631862344049,46.9,15.7,24.7,2.62,32.9,87.9,12.099999999999994
48051,233,203.53618068361064,49.3,12,25.8,2.2,45.3,96.6,3.4000000000000057
48052,2062,95.62150244211385,42.7,20.4,18.8,2.49,27.9,96.2,3.799999999999997
48053,1223,150.64130389030518,43.3,19,20,3.01,19.5,95.7,4.299999999999997
48054,32019,3813.894027333563,43.3,17.6,20,2.53,24.3,94.2,5.799999999999997
48055,3482,225.68902868989593,42.6,19.4,17.2,2.43,29.9,91.1,8.900000000000006
48056,1302,68.76459228945086,42.3,18.6,15.5,2.24,39.2,97.2,2.799999999999997
48057,7227,4025.335669719429,46.9,15.7,25.3,2.26,34.9,93.3,6.700000000000003
48058,1172,50.66505549182518,46,16.3,23.8,2.7,22.8,95.9,4.099999999999994
48059,509,28.92029765068628,44.3,19.1,22.4,2.57,31.3,94.6,5.400000000000006
48060,5026,110.78421750255319,43.7,18.9,21.4,2.56,27,87.4,12.599999999999994
48061,994,62.215376161349894,44.9,17.3,20.1,2.69,21.4,97.3,2.700000000000003
48062,376,16.748026974133975,45.5,17.3,22.9,2.69,29.3,96,4
48063,423,60.92976801250404,47.5,15.1,23.4,2.5,34.9,96.2,3.799999999999997
48064,721,57.68371867556036,45.8,18.6,23.6,2.75,24.1,98.3,1.7000000000000028
48065,4099,779.0523040572195,45.1,16,22.1,2.35,28.4,93.3,6.700000000000003
48066,409,28.24018372215858,49.7,10.8,28.1,2.41,34.7,97.8,2.200000000000003
48067,1451,29.06543276856152,45.4,18.5,20.9,2.68,26.6,95.1,4.900000000000006
48068,1861,455.8918600376642,48.1,14.6,26.5,2.14,41.3,96.5,3.5
48069,17538,394.02698420496716,42,19.7,17.5,2.63,24.6,91.9,8.099999999999994
48070,645,25.211536534015245,47.8,16,28.2,2.58,30.8,96.9,3.0999999999999943
48071,7363,350.11599918719406,44.5,16.9,19.6,2.49,26.2,96.3,3.700000000000003
48072,1337,107.85129633186754,43.7,19.7,22.4,2.42,31.5,89.2,10.799999999999997
48073,8250,1918.6194686893534,47.3,13.9,25.9,2.37,30.1,93.3,6.700000000000003
48074,4042,120.97067918776673,45.3,16.6,22.3,2.32,31.4,91.8,8.200000000000003
48075,2591,25.319437961056803,44.2,17.2,19.6,2.43,31.3,94.2,5.799999999999997
48076,349,182.8269543445083,51.3,9.7,33.5,1.99,46.3,98,2
48077,4386,741.668628915296,44.3,16,18.7,2.47,29.8,93.3,6.700000000000003
48078,45069,14360.055042194334,48.6,13.1,27.6,2.3,28.7,94,6
48079,489,29.56264578066754,48,14.5,23.9,2.41,32,96.1,3.9000000000000057
48080,11911,925.0216353317505,46.8,14.4,24.1,2.37,26.8,96.4,3.5999999999999943
48081,2427,148.81253936310412,44.4,17.7,20.7,2.68,22.6,94,6
48082,46062,5190.212757231998,46.5,14.9,23.9,2.34,28.5,94.2,5.799999999999997
48083,8349,1047.8247572934433,46,14.3,22.8,2.36,26.8,96.2,3.799999999999997
48084,27260,7609.7444738664935,47.1,14.1,25.2,2.32,29,90.3,9.700000000000003
48085,14248,1688.9903263450863,41.4,20,16,2.54,27.2,95.8,4.200000000000003
48086,2531,59.41465425615877,44.4,17.5,20.9,2.38,30.9,94.6,5.400000000000006
48087,476,18.29543862955655,49.2,10.9,25.8,2.31,40.3,96.2,3.799999999999997
48088,162,57.71064829807744,46.1,11.7,16.1,1.98,42.7,94.4,5.599999999999994
48089,5005,639.8110624163461,41.7,18.6,16.3,2.55,23.6,95.7,4.299999999999997
48090,7569,338.02628100591943,45.5,16.8,22.9,2.42,28.8,92.6,7.400000000000006
48091,1364,58.331261343665346,45.8,14.7,24.3,2.62,24.8,94,6
48092,1058,64.58109790799442,45.2,15.9,19.5,2.42,27.9,93.5,6.5
48093,1263,138.45187614966412,42.4,18.7,18.2,2.44,32.1,87.2,12.799999999999997
48094,4314,252.26749901419575,43.5,18.8,20.9,2.61,24.2,87.2,12.799999999999997
48095,3000,257.2697053298741,43.8,18.6,21.4,2.4,27.7,91.3,8.700000000000003
48096,8357,268.6826612356338,44.9,16.8,21.8,2.54,24.4,91.9,8.099999999999994
48097,1648,161.70843331277308,44.1,16,19.8,2.54,26,95.6,4.400000000000006
48901,6740,663.1859943543269,42.4,19.7,18.2,2.5,25.7,96,4
48902,24388,1340.7869239030938,44.9,16.3,22,2.48,25.4,92.4,7.599999999999994
48903,2157,143.44346435560115,44,17.2,19.3,2.61,27.3,89.3,10.700000000000003
48904,4502,656.942811825234,44.6,17.2,20.1,2.47,27.8,94.6,5.400000000000006
48905,3254,178.93780193514223,45.3,17.4,22.7,2.54,25.8,91.8,8.200000000000003
48906,915,119.74707122649754,47.5,13.7,24.9,2.55,24.8,94.1,5.900000000000006
48907,438,36.88754030552508,44.8,18.3,21,2.75,25.2,96.4,3.5999999999999943
48908,323,57.30456357987537,44.1,16.4,16.7,2.83,25.4,97.5,2.5
48909,267,22.680695478100787,44.3,18,20.2,2.45,32.1,96.6,3.4000000000000057
48910,3696,195.77558926980882,45.8,16.4,24.3,2.53,25.3,89.6,10.400000000000006
48911,484,67.82371693616898,45.6,16.3,23.6,2.83,23.4,98.6,1.4000000000000057
48912,2931,144.8458334934378,45.4,15.8,22.4,2.33,29.5,93.9,6.099999999999994
48913,1493,122.69978805804625,44.9,14.4,20.1,2.61,26.4,96,4
48914,425,42.20850958319613,46.3,17.4,26.8,2.83,22.7,95.5,4.5
48915,412,21.830904131437503,46,16.8,26.5,2.58,30,97.3,2.700000000000003
49002,58,2.4968150125841864,59.9,3.5,46.6,1.87,45.2,98.3,1.7000000000000028
49003,990,18.0331578552294,50.9,10,32,2.22,40.1,88.6,11.400000000000006
49004,117,8.563482344547447,59.6,6.8,50.4,2.09,35.7,100,0
49005,135,1.852316151985846,55.2,7.4,39.3,1.93,54.3,99.3,0.7000000000000028
49006,135,7.437247115592466,60.9,2.2,40.7,2.14,33.3,100,0
49007,394,8.653072834505958,57.6,9.1,45.4,2.08,43.9,99.3,0.7000000000000028
49008,422,5.5363383032452615,61.2,3.6,47.6,2.01,42.9,98.4,1.5999999999999943
49009,448,19.39073062359411,55,10.5,39.1,2.24,33,96.7,3.299999999999997
49010,431,35.73635669519712,43.6,17.9,18.8,2.3,31.6,99.1,0.9000000000000057
49011,217,17.748114131838022,56.6,4.2,37.8,2.21,34.7,100,0
49012,72,5.705975415026267,57.7,8.3,45.8,1.95,46,100,0
49013,224,9.717979996582438,60.4,6.3,51.3,1.95,40.9,100,0
49014,120,6.812531930247544,57,4.2,41.7,2.07,41.4,99.2,0.7999999999999972
49015,218,13.83389263550612,63,5.1,56.4,1.85,46.6,98.2,1.7999999999999972
49016,234,5.558505946871267,56.3,6,40.2,2.02,38.8,98.7,1.2999999999999972
49017,262,6.157231535359525,60,5,47,1.77,54.1,95.4,4.599999999999994
49018,288,4.806980416911489,63.2,5.6,56.9,1.86,52.3,97.2,2.799999999999997
49019,246,12.956323513438733,56,8.5,40.7,1.95,48.4,99.2,0.7999999999999972
49020,262,3.827721093131791,58.9,4.2,44.7,2.06,37.8,98.5,1.5
49021,17429,386.75279892606085,44.5,16,20.4,2.34,33.2,93.8,6.200000000000003
49022,303,12.942811342307415,53.5,7.6,34,2.37,33.6,98.3,1.7000000000000028
49023,1015,5.364162738446624,54.1,9.1,36.1,2.05,45,96.3,3.700000000000003
49024,693,11.678069802444242,54.7,7.8,37.8,2.1,39.4,97.4,2.5999999999999943
49025,159,7.33917055191989,63.3,1.3,56,1.94,43.9,96.3,3.700000000000003
49026,207,16.02117819493081,59.7,2.9,47.3,2.03,38.2,97.6,2.4000000000000057
49027,128,7.145703146751967,64.5,2.3,53.1,1.66,61,100,0
49028,98,6.5915339925960135,63.5,1,55.1,1.81,48.2,100,0
49029,639,19.367061388055497,54.1,6.4,35.4,2.34,34.1,99.1,0.9000000000000057
49030,78,5.085257214119335,57.2,5.1,43.6,2.05,34.2,100,0
49031,155,3.1201969103944376,59.3,5.2,45.2,2.07,40,97.4,2.5999999999999943
49032,292,10.734418934960908,63,4.1,57.9,1.71,53.2,99,1
49033,764,16.061326409133848,53.4,8.8,35.3,2.19,35.2,93.2,6.799999999999997
49034,428,12.152149489262143,57.1,6.8,40.2,2,41.6,98.1,1.9000000000000057
49035,219,5.239957861921561,56.4,4.6,43.8,2.26,38.1,98.6,1.4000000000000057
49036,452,8.431500788626897,61.5,3.5,53.3,1.83,47,99.2,0.7999999999999972
49037,178,5.439039869521046,56.8,5.1,42.1,2.05,40.2,99.4,0.5999999999999943
49038,103,8.428206816410064,56.1,7.8,37.9,1.78,53.5,93.2,6.799999999999997
49039,373,29.754924971647302,48.1,13.4,26.8,2.27,36.6,96.8,3.200000000000003
49040,114,5.2124100047464985,56.1,3.5,33.3,1.87,42.6,95.7,4.299999999999997
49041,448,17.9191097447297,54.2,8.3,34.8,2.2,39.2,96.7,3.299999999999997
49042,222,4.62275886839728,59.6,4.1,45.1,2.09,40.6,99.6,0.4000000000000057
49043,267,4.150488741288968,59.5,3.4,43.8,1.91,52.1,95.6,4.400000000000006
49044,75,8.955273532599493,65.1,2.7,56,1.67,53.3,100,0
49046,247,8.654625090462789,55.1,2.4,35.6,2.04,40.5,96.8,3.200000000000003
49047,115,6.681761432934074,54.4,9.6,36.5,1.95,45.8,94.6,5.400000000000006
49048,113,3.1314267250716012,63.4,1.8,54,2.17,40.4,97.4,2.5999999999999943
49050,550,7.085605539764611,54.3,10.4,36.4,1.86,54.1,96.6,3.4000000000000057
49052,198,19.32822464225372,55.7,7.1,39.9,2.06,42.7,99,1
49053,1063,24.730145237485498,50.1,10.4,27.6,2.29,32.5,95.6,4.400000000000006
49054,917,12.149797431965485,52,10.7,32.9,2.21,36.1,97.4,2.5999999999999943
49055,96,6.483489779484359,56.7,5.2,35.4,2.18,29.6,96.9,3.0999999999999943
49056,305,12.36927498258919,55.4,7.9,38.4,2.19,39.6,98,2
49057,122,3.9030521283895365,58.1,6.6,43.4,2.14,42.1,98.3,1.7000000000000028
49058,316,9.227468144713846,53.5,7.3,34.8,2.03,41,98.7,1.2999999999999972
49059,84,5.735501033422413,58.4,2.4,44.1,1.95,48.8,100,0
49061,147,14.725411552624056,54.9,4.8,33.3,2.07,39.4,97.3,2.700000000000003
49062,111,1.4362629760042984,56.5,4.5,39.6,1.73,56.3,100,0
49063,332,6.11134192770028,57.1,7.2,42.2,1.89,49.4,97.6,2.4000000000000057
49064,491,5.452109547652749,60.9,5.5,49.9,2.04,42.3,98,2
49065,1097,16.18248367900278,56.1,7.8,40.1,1.99,42.1,94.9,5.099999999999994
49066,489,5.554437751338224,56.8,8.8,43.2,2.06,43.9,97.6,2.4000000000000057
49067,353,7.364287913655955,57.8,7.4,45.3,1.95,45.9,99.4,0.5999999999999943
49068,441,4.684162182851483,59.2,5.7,47.2,2.08,43.4,97.5,2.5
49069,318,2.083103513093037,66.2,3.1,61,1.66,57.3,99.4,0.5999999999999943
49071,754,5.682355364960506,58.6,3.7,43.6,1.9,48.2,96.2,3.799999999999997
49075,124,30.481581058855813,62.4,2.4,53.2,1.88,47,100,0
49076,362,27.17072244792876,49,7.5,27.1,2.46,30.6,93.4,6.599999999999994
49077,159,2.469230814605857,55.5,5.7,35.2,2.06,40.3,100,0
49078,144,7.234138531473015,57.7,6.9,41.7,2.29,36.5,95.1,4.900000000000006
49079,103,4.909618320871304,59.4,4.9,45.6,2.24,34.8,99,1
49080,669,11.517098645638404,56.3,6.6,39.5,2.17,36.7,96,4
49081,1585,23.404165252752204,49.5,12.9,29.1,2.27,35.9,92.8,7.200000000000003
49082,375,7.704064415232714,55.9,7.5,41.1,2.08,40.6,98.4,1.5999999999999943
49083,44,3.015481207308448,69.4,0,63.6,1.83,41.7,100,0
49084,279,13.929109533736053,54.4,8.6,39.1,2.25,33.1,97.8,2.200000000000003
49085,973,10.790408123983541,53.3,8.1,32.7,1.99,45.1,95.8,4.200000000000003
49086,109,7.111078944054773,58.1,1.8,37.6,2.1,36.5,100,0
49087,466,5.998824763922251,63.7,1.5,56.9,1.86,49.8,99.6,0.4000000000000057
49088,93,6.9078532387588725,58.1,9.7,43,1.94,50,100,0
