,CTOT,CMUN,Municipality,CCI,Digitalization,Energy_Climate_Resources,Mobility,Waste
189,0114026,14026,Espiel,0.2675296043130837,0.6376480215654182,0.3333333333333333,0.2,0.0
190,0114027,14027,Fernán-Núñez,0.41814658031906493,0.6407329015953245,0.3333333333333333,0.2,0.5
191,0114028,14028,Fuente La Lancha,0.3674079475027342,0.637039737513671,0.3333333333333333,0.2,0.3333333333333333
192,0114029,14029,Fuente Obejuna,0.44216610568737075,0.6158527259951225,0.7499999999999999,0.2199778024417314,0.16666666666666666
193,0114030,14030,Fuente Palmera,0.4160475376064058,0.6302376880320285,0.3333333333333333,0.2,0.5
194,1648003,48003,Amorebieta-Etxano,0.6201610564136966,0.6103884451252873,0.3333333333333333,0.49041683694319577,1.0
195,0114011,14011,Los Blázquez,0.25796215880893303,0.589810794044665,0.3333333333333333,0.2,0.0
196,0114050,14050,Pedro Abad,0.6864493297482965,0.657246648741483,0.7499999999999999,0.4,0.8333333333333333
197,1110135,10135,Nuñomoral,0.33444203098027747,0.9477003509798185,0.3333333333333333,0.2245098039215686,0.0
198,0114051,14051,Pedroche,0.41686825773718117,0.6343412886859056,0.3333333333333333,0.2,0.5
199,1648078,48078,Portugalete,0.5834904001931539,0.6152906892731562,0.7499999999999999,0.42716131169261345,0.5
200,1648079,48079,Errigoiti,0.3189436251074787,0.5993193525312586,0.3333333333333333,0.245398773006135,0.16666666666666666
201,1110138,10138,Pasarón De La Vera,0.3807692307692308,0.9538461538461538,0.3333333333333333,0.2,0.16666666666666666
202,1648043,48043,Gorliz,0.5213541916380366,0.6121180189673339,0.3333333333333333,0.4946529392228496,0.6666666666666666
203,1648044,48044,Getxo,0.6098970302741579,0.6148723096175905,0.3333333333333333,0.4346128417531988,1.0
204,1648045,48045,Güeñes,0.7079040743429232,0.6122588401427398,0.7499999999999999,0.5522615315718764,0.8333333333333333
205,1648046,48046,Gernika-Lumo,0.45626280521470763,0.6120078773576897,0.3333333333333333,0.4193061487158486,0.5
206,0222013,22013,Alberuela De Tubo,0.29041208791208795,0.9520604395604396,0.3333333333333333,0.0,0.0
207,1110139,10139,Pedroso De Acim,0.23747975708502023,0.6873987854251012,0.3333333333333333,0.0,0.0
208,1648080,48080,Valle De Trápaga-Trapagaran,0.37389797511990003,0.6212613473483038,0.3333333333333333,0.4982285282511964,0.16666666666666666
209,1012025,12025,Benafigos,0.5056149023390403,0.9530745116952013,0.9166666666666665,0.2,0.0
210,1012026,12026,Benassal,0.4941481809317113,0.9523589865439634,0.3333333333333333,0.5183819181145931,0.3333333333333333
211,0222020,22020,Alfántega,0.3804751131221719,0.9523755656108598,0.3333333333333333,0.2,0.16666666666666666
212,1110141,10141,Peraleda De San Román,0.34097125097125097,0.6538461538461539,0.3333333333333333,0.301010101010101,0.16666666666666666
213,1012034,12034,Càlig,0.8194245101503908,0.9471225507519535,0.9999999999999999,0.4,0.8333333333333333
214,1110142,10142,Perales Del Puerto,0.3044472628938657,0.9586095912455745,0.3333333333333333,0.06362672322375398,0.0
215,1648015,48015,Basauri,0.7232936991575978,0.6302852590789726,0.7083333333333333,0.4236832367090169,1.0
216,0114012,14012,Bujalance,0.597225575519371,0.6611278775968557,0.7499999999999999,0.2,0.6666666666666666
217,0114013,14013,Cabra,0.7339897821563195,0.6360578265632719,0.7499999999999999,0.40889108421832554,1.0
218,0114014,14014,Cañete De Las Torres,0.5439319644498928,0.6446598222494637,0.7499999999999999,0.2,0.5
219,0222164,22164,Olvena,0.2907692307692308,0.9538461538461538,0.3333333333333333,0.0,0.0
220,0114015,14015,Carcabuey,0.4755073401495806,0.639626001506117,0.3333333333333333,0.237910699241786,0.6666666666666666
221,0114016,14016,Cardeña,0.5084085634664713,0.5920428173323566,0.3333333333333333,0.2,0.8333333333333333
222,0114017,14017,La Carlota,0.6299739543096788,0.6248697715483942,0.7499999999999999,0.4,0.6666666666666666
223,1531078,31078,Cortes,0.8095618982787123,0.9538461538461538,0.9166666666666665,0.21896333754740835,1.0
224,1648002,48002,Abanto Y Ciérvana-Abanto Zierbena,0.676351737022281,0.6014068411097099,0.9999999999999999,0.5303518440016957,0.5
225,1648016,48016,Berango,0.34138355220270966,0.6111658011730863,0.29166666666666663,0.4082519598404621,0.16666666666666666
226,1648017,48017,Bermeo,0.41740491959189563,0.6084259325638635,0.3333333333333333,0.22859866539561485,0.5
227,1648018,48018,Berriatua,0.3625765142022643,0.5628825710113212,0.3333333333333333,0.5,0.16666666666666666
228,1648019,48019,Berriz,0.4348392432337942,0.6117871352785146,0.3333333333333333,0.31240908089045627,0.5
229,1648020,48020,Bilbao,0.7791590453712871,0.6229323568054835,0.8749999999999999,0.46036287005095194,1.0
230,1648021,48021,Busturia,0.3481370954135034,0.6041785031439271,0.3333333333333333,0.63650697392359,0.0
231,1648022,48022,Karrantza Harana/Valle De Carranza,0.42552910617008644,0.5776455308504322,0.3333333333333333,0.3,0.5
232,0114020,14020,Conquista,0.4153430353430354,0.6267151767151767,0.3333333333333333,0.2,0.5
233,0114021,14021,Córdoba,0.8052341384725652,0.9629803554495369,0.7499999999999999,0.4381903369132893,1.0
234,0114022,14022,Doña Mencía,0.5646695418256639,0.6668302205339243,0.3333333333333333,0.40651748859439496,0.8333333333333333
235,0114023,14023,Dos Torres,0.41667833967168943,0.6333916983584471,0.3333333333333333,0.2,0.5
236,0114031,14031,Fuente-Tójar,0.4173226978360449,0.6366134891802243,0.3333333333333333,0.2,0.5
237,0114032,14032,La Granjuela,0.313647363872083,0.6182368193604147,0.3333333333333333,0.2,0.16666666666666666
238,0114033,14033,Guadalcázar,0.30605908936294285,0.630295446814714,0.3333333333333333,0.4,0.0
239,1726026,26026,Baños De Río Tobía,0.4407692307692308,0.9538461538461538,0.3333333333333333,0.0,0.5
240,0114034,14034,El Guijo,0.2628497825523019,0.6142489127615095,0.3333333333333333,0.2,0.0
241,0114035,14035,Hinojosa Del Duque,0.582789762682657,0.5889488134132855,0.7499999999999999,0.2,0.6666666666666666
242,0114036,14036,Hornachuelos,0.47117216100716064,0.6425776525009348,0.3333333333333333,0.21328315253486826,0.6666666666666666
243,0114037,14037,Iznájar,0.41337560487235103,0.6168780243617553,0.3333333333333333,0.2,0.5
244,0114038,14038,Lucena,0.682739943244666,0.6379973375007235,0.7499999999999999,0.4007023787226072,0.8333333333333333
245,0114039,14039,Luque,0.5073404929517155,0.6367024647585771,0.3333333333333333,0.4,0.6666666666666666
246,0114040,14040,Montalbán De Córdoba,0.4229526509503355,0.40148010221680946,0.3333333333333333,0.21328315253486826,0.6666666666666666
247,0114041,14041,Montemayor,0.5924924859905764,0.6374624299528818,0.9166666666666665,0.2,0.5
248,0114042,14042,Montilla,0.720756922054324,0.6271509436440288,0.7499999999999999,0.35163366662759094,1.0
249,0114043,14043,Montoro,0.6199383191857047,0.5746915959285237,0.7499999999999999,0.4,0.6666666666666666
250,0114044,14044,Monturque,0.31638638406948677,0.6319319203474337,0.3333333333333333,0.2,0.16666666666666666
251,0114045,14045,Moriles,0.6093047774584996,0.6384615384615384,0.3333333333333333,0.40806234883095943,1.0
252,0114046,14046,Nueva Carteya,0.4414060829999695,0.6320304149998474,0.7499999999999999,0.2,0.16666666666666666
253,0114047,14047,Obejo,0.5053755921497857,0.6268779607489284,0.3333333333333333,0.4,0.6666666666666666
254,0222228,22228,Tierz,0.48076923076923084,0.9538461538461538,0.3333333333333333,0.2,0.5
255,1648027,48027,Durango,0.6091567232513304,0.6367640739149117,0.3333333333333333,0.4090195423417404,1.0
256,1531067,31067,Carcastillo,0.5602708711049063,0.9522289031722995,0.9166666666666665,0.22412545235223158,0.16666666666666666
257,0114052,14052,Peñarroya-Pueblonuevo,0.6327209882576877,0.6386049412884391,0.9166666666666665,0.4,0.5
258,1648028,48028,Ea,0.315464628217915,0.5907377752359164,0.3333333333333333,0.23658536585365852,0.16666666666666666
259,0114066,14066,Villa Del Río,0.4445675354614984,0.6435617366005368,0.7499999999999999,0.2042759407069555,0.16666666666666666
260,1648039,48039,Garai,0.519639423076923,0.5981971153846154,0.3333333333333333,0.5,0.6666666666666666
261,1648040,48040,Gatika,0.4700095366831102,0.6142053895087409,0.3333333333333333,0.23584229390681005,0.6666666666666666
262,1648041,48041,Gautegiz Arteaga,0.47967206219147546,0.6132315053367685,0.3333333333333333,0.0351288056206089,0.8333333333333333
263,1648042,48042,Gordexola,0.5204996623981778,0.602498311990889,0.3333333333333333,0.5,0.6666666666666666
264,1531065,31065,Caparroso,0.4950784766957181,0.6288406593406594,0.9166666666666665,0.22155172413793103,0.16666666666666666
265,0118001,18001,Agrón,0.5012895927601809,0.9461538461538461,0.7499999999999999,0.43529411764705883,0.0
266,0114053,14053,Posadas,0.30843056049523837,0.6257054340551393,0.3333333333333333,0.4164473684210526,0.0
267,0114054,14054,Pozoblanco,0.46473086810361874,0.6236543405180938,0.3333333333333333,0.2,0.6666666666666666
268,0114055,14055,Priego De Córdoba,0.46694928672139435,0.6307016715738047,0.3333333333333333,0.20404476203316704,0.6666666666666666
269,0114056,14056,Puente Genil,0.7307172628832631,0.6285863144163157,0.7499999999999999,0.4,1.0
270,0114057,14057,La Rambla,0.6818579352453025,0.6342896762265124,0.7499999999999999,0.4,0.8333333333333333
271,0114058,14058,Rute,0.6447561790937147,0.6426802345636426,0.7499999999999999,0.20610066090493137,0.8333333333333333
272,0114059,14059,San Sebastián De Los Ballesteros,0.2675086342229199,0.6375431711145997,0.3333333333333333,0.2,0.0
273,0114060,14060,Santaella,0.5002270693005839,0.4196291656310917,0.7499999999999999,0.20650618087182823,0.5
274,0114061,14061,Santa Eufemia,0.2676923076923077,0.6384615384615384,0.3333333333333333,0.2,0.0
275,0114062,14062,Torrecampo,0.31767154683069404,0.6383577341534704,0.3333333333333333,0.2,0.16666666666666666
276,0114063,14063,Valenzuela,0.5146153846153846,0.6230769230769231,0.3333333333333333,0.2,0.8333333333333333
277,1531066,31066,Cárcar,0.4452811207825849,0.6246198896272103,0.9166666666666665,0.22678571428571426,0.0
278,0709007,09007,Aguilar De Bureba,0.26968302387267906,0.8484151193633952,0.3333333333333333,0.0,0.0
279,0114064,14064,Valsequillo,0.3041737891737892,0.5708689458689459,0.3333333333333333,0.2,0.16666666666666666
280,0114065,14065,La Victoria,0.5176923076923077,0.6384615384615384,0.3333333333333333,0.2,0.8333333333333333
281,1648059,48059,Mañaria,0.4169806101416038,0.6045767551226067,0.3333333333333333,0.23032629558541265,0.5
282,1648060,48060,Markina-Xemein,0.5622841850693143,0.6141023133591897,0.3333333333333333,0.4473186119873817,0.8333333333333333
283,0114067,14067,Villafranca De Córdoba,0.5901624904256483,0.6258124521282415,0.9166666666666665,0.2,0.5
284,0114068,14068,Villaharta,0.4176599975146017,0.6382999875730085,0.3333333333333333,0.2,0.5
285,0114069,14069,Villanueva De Córdoba,0.6569461726998491,0.9597308634992459,0.7499999999999999,0.2,0.6666666666666666
286,0114070,14070,Villanueva Del Duque,0.31769230769230766,0.6384615384615384,0.3333333333333333,0.2,0.16666666666666666
287,0114071,14071,Villanueva Del Rey,0.36769230769230765,0.6384615384615384,0.3333333333333333,0.2,0.3333333333333333
288,0747070,47070,Gatón De Campos,0.28076923076923077,0.6538461538461539,0.3333333333333333,0.0,0.16666666666666666
289,0114072,14072,Villaralto,0.2676923076923077,0.6384615384615384,0.3333333333333333,0.2,0.0
290,0114073,14073,Villaviciosa De Córdoba,0.24708692085261624,0.5354346042630812,0.3333333333333333,0.2,0.0
291,0114074,14074,El Viso,0.5799378065265848,0.9496890326329237,0.3333333333333333,0.2,0.8333333333333333
292,1012036,12036,Canet Lo Roig,0.41015877360917485,0.9615384615384615,0.3333333333333333,0.08925540650741316,0.3333333333333333
293,1648058,48058,Mallabia,0.4502735379933498,0.5013676899667487,0.3333333333333333,0.5,0.5
294,1648061,48061,Maruri-Jatabe,0.46280447100830546,0.6140223550415276,0.3333333333333333,0.2,0.6666666666666666
295,1648062,48062,Mendata,0.21782028590878144,0.5891014295439073,0.3333333333333333,0.0,0.0
296,0114075,14075,Zuheros,0.3662329531667071,0.6338461538461538,0.3333333333333333,0.4473186119873817,0.16666666666666666
297,0114901,14901,Fuente Carreteros,0.41592657342657346,0.6296328671328671,0.3333333333333333,0.2,0.5
298,0114902,14902,La Guijarrosa,0.21668193875090425,0.5834096937545212,0.3333333333333333,0.0,0.0
299,1531079,31079,Desojo,0.25180161943319834,0.5090080971659918,0.3333333333333333,0.0,0.16666666666666666
300,1215088,15088,Val Do Dubra,0.5528676295458124,0.9393381477290614,0.9166666666666665,0.2,0.16666666666666666
301,0118037,18037,Calicasas,0.4571810797897754,0.9461538461538461,0.6666666666666666,0.33975155279503105,0.0
302,0118038,18038,Campotéjar,0.5057692307692307,0.9538461538461538,0.7499999999999999,0.2,0.16666666666666666
303,1648074,48074,Urduña/Orduña,0.6197434571243221,0.6129825868838156,0.3333333333333333,0.4857346987377947,1.0
304,1648075,48075,Orozko,0.41588482825159845,0.5165573241022359,0.3333333333333333,0.3128668171557562,0.5
305,1648076,48076,Sukarrieta,0.33597568890829765,0.6069677817172807,0.3333333333333333,0.5729106628242076,0.0
306,1648077,48077,Plentzia,0.47040159641753276,0.6112286436191546,0.3333333333333333,0.2407793384685093,0.6666666666666666
307,0118039,18039,Caniles,0.6251765119353478,0.8508825596767395,0.7499999999999999,0.4,0.5
308,1046039,46039,Anna,0.7987206739096205,0.9686033695481027,0.9166666666666665,0.4,0.8333333333333333
309,1012032,12032,Borriana/Burriana,0.7026193803045362,0.9769230769230768,0.7499999999999999,0.4111738245996046,0.6666666666666666
310,0705072,05072,Espinosa De Los Caballeros,0.6180924302640864,0.8902327935222671,0.9166666666666665,0.5752293577981651,0.16666666666666666
311,1531077,31077,Corella,0.742051795310867,0.9354985754985754,0.9166666666666665,0.39976040105576,0.6666666666666666
312,1012037,12037,Castell De Cabres,0.27076923076923076,0.6538461538461539,0.3333333333333333,0.2,0.0
313,1227002,27002,Alfoz,0.7274986364217896,0.9506919398729232,0.9166666666666665,0.31180124223602484,0.6666666666666666
314,0118005,18005,Albuñán,0.2646153846153846,0.6230769230769231,0.3333333333333333,0.2,0.0
315,0118006,18006,Albuñol,0.5827332929384315,0.9556375606375607,0.6666666666666666,0.20802890405459656,0.5
316,1227004,27004,Baleira,0.5151457489339424,0.8248884085352584,0.3333333333333333,0.5008403361344538,0.5
317,1227005,27005,Barreiros,0.810022700178014,0.9551201653352555,0.9166666666666665,0.21999333555481507,1.0
318,1110144,10144,La Pesga,0.34230769230769226,0.9615384615384615,0.3333333333333333,0.0,0.16666666666666666
319,0118002,18002,Alamedilla,0.38353298423336096,0.9144734318051027,0.3333333333333333,0.25319148936170216,0.16666666666666666
320,0118003,18003,Albolote,0.6614231251809671,0.9615384615384615,0.7499999999999999,0.47057716436637387,0.5
321,1227006,27006,Becerreá,0.8469309450884861,0.927807591684469,0.9166666666666665,0.4318471337579618,1.0
322,1110145,10145,Piedras Albas,0.5999808637660566,0.9559262166405023,0.9166666666666665,0.41897810218978104,0.16666666666666666
323,1046237,46237,Tavernes Blanques,0.7074898675469017,0.9461538461538461,0.9166666666666665,0.2162954915806627,0.6666666666666666
324,1012033,12033,Cabanes,0.7710827725297498,0.9515734265734266,0.7499999999999999,0.528840436075322,0.8333333333333333
325,1046043,46043,Aielo De Rugat,0.4596904315196998,0.923452157598499,0.9166666666666665,0.0,0.0
326,1046044,46044,Ayora,0.6518040344573828,0.9340201722869139,0.9166666666666665,0.2,0.5
327,0118004,18004,Albondón,0.3333571799364576,0.9252346531448916,0.3333333333333333,0.24155124653739612,0.0
328,1046085,46085,Carlet,0.7971930572293584,0.9609652861467917,0.9166666666666665,0.4,0.8333333333333333
329,1110143,10143,Pescueza,0.314247491638796,0.6538461538461539,0.3333333333333333,0.4173913043478261,0.0
330,1046053,46053,Beneixida,0.5573076923076923,0.9615384615384615,0.9166666666666665,0.2,0.16666666666666666
331,0118007,18007,Albuñuelas,0.34445729439678424,0.9459505941213258,0.3333333333333333,0.27633587786259545,0.0
332,1046054,46054,Benetússer,0.6326923076923077,0.6384615384615384,0.9166666666666665,0.4,0.5
333,1227007,27007,Begonte,0.5784270171870401,0.946167343999717,0.9166666666666665,0.3209677419354839,0.16666666666666666
334,0118011,18011,Alfacar,0.6736802591623402,0.9615384615384615,0.7499999999999999,0.28186283427323994,0.6666666666666666
335,0118012,18012,Algarinejo,0.652408268505741,0.9370413425287047,0.9166666666666665,0.2,0.5
336,0118013,18013,Alhama De Granada,0.7344915824194194,0.9386437246963563,0.9166666666666665,0.3588141874007411,0.6666666666666666
337,1227008,27008,Bóveda,0.6544128241051517,0.9257421589052891,0.9166666666666665,0.22132196162046908,0.5
338,1227009,27009,Carballedo,0.47267965448584104,0.9133982724292051,0.3333333333333333,0.2,0.5
339,1227010,27010,Castro De Rei,0.6593845367815361,0.936697634984001,0.9166666666666665,0.23522504892367904,0.5
340,0118014,18014,Alhendín,0.6501049721538551,0.9538171907258604,0.7499999999999999,0.42170767004341536,0.5
341,0118015,18015,Alicún De Ortega,0.34205128205128205,0.9461538461538461,0.3333333333333333,0.2641025641025641,0.0
342,0118010,18010,Aldeire,0.5652830488235467,0.7514152441177336,0.7499999999999999,0.2,0.5
343,0118016,18016,Almegíjar,0.39388441401530405,0.6444220700765204,0.7499999999999999,0.2,0.0
344,0118017,18017,Almuñécar,0.5875011616181907,0.9563934094814515,0.3333333333333333,0.4811123986095017,0.6666666666666666
345,1648084,48084,Sestao,0.7872074875591533,0.6226349800384703,0.9166666666666665,0.43840245775729647,1.0
346,0118018,18018,Alquife,0.3838637445527751,0.9158427869349985,0.3333333333333333,0.253475935828877,0.16666666666666666
347,0118020,18020,Arenas Del Rey,0.5042307692307693,0.9461538461538461,0.7499999999999999,0.2,0.16666666666666666
348,0118021,18021,Armilla,0.6509721994423486,0.6230769230769231,0.7916666666666666,0.4442840741348204,0.6666666666666666
349,1046055,46055,Beniarjó,0.757246027353941,0.9612301367697051,0.9166666666666665,0.2,0.8333333333333333
350,1227011,27011,Castroverde,0.6495417601818869,0.9112101424195916,0.9166666666666665,0.21149865848984287,0.5
351,1648087,48087,Trucios-Turtzioz,0.43082692307692305,0.6041346153846153,0.3333333333333333,0.3,0.5
352,1227020,27020,Friol,0.7150746545961278,0.9270435608676576,0.9166666666666665,0.27332971211298207,0.6666666666666666
353,1227021,27021,Xermade,0.5535181612166317,0.8747175029157375,0.9166666666666665,0.2678733031674208,0.16666666666666666
354,1227022,27022,Guitiriz,0.8124391863398299,0.9322005146505703,0.9166666666666665,0.2549954170485793,1.0
355,0118028,18028,Benalúa De Las Villas,0.48071341333485784,0.9535670666742891,0.3333333333333333,0.2,0.5
356,0118029,18029,Benamaurel,0.6063486930026194,0.9567434650130967,0.7499999999999999,0.2,0.5
357,0250005,50005,Aguilón,0.23076923076923078,0.6538461538461539,0.3333333333333333,0.0,0.0
358,0118022,18022,Atarfe,0.5679106397301,0.9692307692307691,0.25,0.4953224294197312,0.6666666666666666
359,0118023,18023,Baza,0.7936689602856551,0.9433448014282759,0.7499999999999999,0.4,1.0
360,0118024,18024,Beas De Granada,0.5483906612867653,0.6414431023521934,0.9166666666666665,0.4755102040816327,0.16666666666666666
361,1046086,46086,Carrícola,0.5486476871392886,0.9182384356964425,0.9166666666666665,0.2,0.16666666666666666
362,0118025,18025,Beas De Guadix,0.4542307692307692,0.9461538461538461,0.7499999999999999,0.2,0.0
363,1531906,31906,Orkoien,0.42363569733351947,0.9537554097445204,0.3333333333333333,0.4144230769230769,0.16666666666666666
364,1648082,48082,Santurtzi,0.6840128452502015,0.6229312111701787,0.9166666666666665,0.4221330150808289,0.6666666666666666
365,1648083,48083,Ortuella,0.5166066499290183,0.6078452797202796,0.3333333333333333,0.47518796992481205,0.6666666666666666
366,1227024,27024,O Incio,0.7279217610398582,0.8874824744013277,0.9166666666666665,0.37712633079796354,0.6666666666666666
367,1227025,27025,Xove,0.8139946115597343,0.9324730577986717,0.9166666666666665,0.2625,1.0
368,1531907,31907,Zizur Mayor/Zizur Nagusia,0.7579822639102223,0.9458232816513881,0.9166666666666665,0.4690880378997237,0.6666666666666666
369,1531908,31908,Lekunberri,0.6939273984442523,0.9446369922212619,0.9166666666666665,0.4,0.5
370,1227026,27026,Láncara,0.7823715774344348,0.9222165700416367,0.9166666666666665,0.36464131713053705,0.8333333333333333
371,1553059,53059,Facero De Uzamalarre,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
372,1046225,46225,Sellent,0.6488653846153847,0.9193269230769231,0.9166666666666665,0.2,0.5
373,0118027,18027,Benalúa,0.5807692307692308,0.9538461538461538,0.6666666666666666,0.2,0.5
374,1553062,53062,Comunidad De Barbarín Y Olejúa,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
375,0118030,18030,Bérchules,0.336013986013986,0.6461538461538461,0.3333333333333333,0.2839160839160839,0.16666666666666666
376,0118032,18032,Bubión,0.3292307692307692,0.9461538461538461,0.3333333333333333,0.2,0.0
377,0118033,18033,Busquístar,0.38235842026825634,0.9520018915510718,0.3333333333333333,0.20979020979020976,0.16666666666666666
378,0118034,18034,Cacín,0.43510618583789307,0.6174228210813576,0.3333333333333333,0.30810810810810807,0.5
379,1553067,53067,Comunidad Del Valle De Salazar,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
380,1553068,53068,Facero De Aristregui,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
381,1553069,53069,Facero De Ujué Y Lerga,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
382,1553070,53070,Facería De Ayarza,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
383,1553078,53078,Bardenas Reales,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
384,1531904,31904,Irurtzun,0.592228625033503,0.6230769230769231,0.9166666666666665,0.21306620209059235,0.5
385,1531905,31905,Beriáin,0.5261538461538461,0.9307692307692307,0.9999999999999999,0.2,0.0
386,1553080,53080,Sierra De Aralar,0.19999999999999998,0.0,0.3333333333333333,0.0,0.3333333333333333
387,1553081,53081,Sierra De Lokiz,0.14,0.0,0.3333333333333333,0.2,0.0
388,1110146,10146,Pinofranqueado,0.3835357325601228,0.967678662800614,0.3333333333333333,0.2,0.16666666666666666
389,1553060,53060,Facería De Arambelza,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
390,1553061,53061,Mancomunidad De Beunza Y Juarbe,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
391,1553063,53063,Monte Comunal De Las Limitaciones De Las Améscoas,0.19999999999999998,0.0,0.3333333333333333,0.0,0.3333333333333333
392,1553064,53064,Facería De Ezcabarte Y Otros,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
393,1553065,53065,Facería De Aldape,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
394,1553066,53066,Facería De Montejurra,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
395,1110147,10147,Piornal,0.45980963480963477,0.9538461538461538,0.7499999999999999,0.2202020202020202,0.0
396,1110148,10148,Plasencia,0.649846212880257,0.6461179140903495,0.7499999999999999,0.4781131503109358,0.6666666666666666
397,1046226,46226,Sempere,0.3261538461538461,0.9307692307692307,0.3333333333333333,0.2,0.0
398,1227027,27027,Lourenzá,0.5583180024274128,0.9524988895442974,0.9166666666666665,0.21409112259276653,0.16666666666666666
399,1227028,27028,Lugo,0.736297305997959,0.891734396564944,0.9166666666666665,0.4147521334248512,0.6666666666666666
400,1046227,46227,Senyera,0.5573076923076923,0.9615384615384615,0.9166666666666665,0.2,0.16666666666666666
401,0705077,05077,Fuente El Saúz,0.3292307692307692,0.6461538461538461,0.3333333333333333,0.0,0.3333333333333333
402,1601001,01001,Alegría-Dulantzi,0.42383514849978843,0.6384065117297116,0.3333333333333333,0.23076923076923075,0.5
403,1601002,01002,Amurrio,0.729785716640488,0.6035540804373292,0.7499999999999999,0.42037450276511107,1.0
404,1601014,01014,Berantevilla,0.28108400645014026,0.5909039032184432,0.3333333333333333,0.06451612903225805,0.16666666666666666
405,1046216,46216,Rocafort,0.655130726801081,0.960358133669609,0.9166666666666665,0.44029550033579584,0.3333333333333333
406,1726086,26086,Ledesma De La Cogolla,0.23076923076923078,0.6538461538461539,0.3333333333333333,0.0,0.0
407,1648097,48097,Zaratamo,0.2768492136262188,0.6056713868924783,0.29166666666666663,0.09107468123861566,0.16666666666666666
408,1648901,48901,Derio,0.8309354105842433,0.6130841325672339,0.9999999999999999,0.5415929203539823,1.0
409,1648902,48902,Erandio,0.6071078878406388,0.6184118513065882,0.29166666666666663,0.47962758789660664,1.0
410,1648903,48903,Loiu,0.5080741235248514,0.602870617624257,0.29166666666666663,0.5,0.6666666666666666
411,1232065,32065,Punxín,0.5094843513743035,0.9224217568715176,0.9166666666666665,0.0,0.16666666666666666
